loosing_hero_id_1,loosing_hero_id_2,loosing_hero_id_3,loosing_hero_id_4,loosing_hero_id_5,winning_hero_id_1,winning_hero_id_2,winning_hero_id_3,winning_hero_id_4,winning_hero_id_5
27,39,71,75,95,11,16,47,86,113
11,26,28,31,96,8,9,34,86,102
26,38,46,54,83,12,13,19,60,86
47,63,66,98,102,1,40,43,55,87
20,21,51,86,104,3,7,11,14,106
19,38,50,72,91,3,18,30,76,85
7,15,27,93,97,9,16,31,45,77
28,42,50,74,96,20,47,51,69,102
40,48,49,79,83,20,29,33,35,65
19,76,91,101,104,20,21,80,83,99
1,20,21,22,74,30,34,73,98,107
46,51,63,84,101,29,39,40,43,64
43,68,82,84,88,26,40,65,67,86
48,75,86,100,102,8,35,87,96,107
40,48,74,84,93,20,31,67,69,78
29,44,84,89,101,27,68,97,103,106
26,33,34,95,101,3,19,39,55,91
6,62,67,70,75,41,60,68,72,76
9,16,25,59,69,5,49,73,86,88
60,68,74,80,84,20,36,47,57,67
33,40,68,69,73,20,29,43,77,86
47,49,50,68,77,20,38,54,70,86
39,44,46,85,112,7,25,50,65,72
1,33,46,104,112,4,5,7,17,55
21,26,28,100,112,7,18,51,87,106
2,7,26,33,94,6,20,95,96,110
3,58,67,71,80,18,30,62,65,74
25,34,39,55,86,48,52,88,92,97
20,23,61,73,98,6,18,41,101,111
30,39,50,71,93,5,10,25,51,86
12,25,26,47,85,7,15,72,100,112
18,25,37,51,60,5,95,97,106,107
21,26,42,102,110,7,15,55,68,73
17,68,80,93,102,47,50,51,54,86
7,25,38,56,86,1,11,51,100,112
41,47,64,75,80,7,9,10,13,101
8,52,79,80,97,3,46,54,64,78
18,53,84,97,101,36,59,68,78,86
20,34,43,49,86,9,27,29,64,74
31,35,74,75,104,5,14,39,85,99
25,33,88,93,94,2,16,23,49,75
52,53,54,79,88,48,55,60,66,86
5,40,46,103,108,41,55,68,75,88
11,19,27,64,104,15,28,76,78,112
16,31,54,65,76,9,47,83,87,88
10,36,57,78,96,20,39,75,93,98
40,51,59,63,86,5,47,65,92,99
2,4,16,75,93,8,25,63,87,97
10,13,16,55,101,20,29,43,45,64
20,28,76,87,102,3,9,70,97,106
3,11,20,63,76,25,54,55,65,88
16,30,35,55,105,2,7,34,86,93
9,13,15,30,84,53,60,71,91,99
20,28,29,39,94,54,55,87,106,107
14,29,43,64,81,8,39,60,87,108
1,15,21,88,92,39,51,52,63,76
51,54,57,64,99,26,39,44,79,82
48,58,69,86,88,34,49,66,73,98
13,20,67,78,101,18,34,44,91,103
8,9,23,37,96,54,60,74,87,97
8,14,25,51,90,18,35,40,83,84
7,10,75,78,95,31,41,56,60,74
8,34,57,84,96,2,28,75,76,109
30,36,41,45,49,12,29,64,73,110
17,69,73,83,87,7,50,82,93,100
9,34,75,98,103,8,37,41,46,87
16,48,49,68,96,9,27,40,43,88
6,11,51,75,84,8,29,30,39,60
8,26,64,74,99,20,30,48,53,102
41,74,86,88,114,16,46,63,84,87
7,8,21,25,87,58,71,74,83,95
3,20,47,60,72,14,15,74,76,84
11,15,16,41,87,5,7,47,51,54
5,17,28,54,67,20,46,51,63,75
30,60,75,76,85,28,39,50,55,73
43,51,77,86,87,5,16,68,89,96
26,34,38,106,110,30,56,65,74,91
2,8,11,86,100,20,22,41,68,69
22,29,44,84,106,33,41,46,64,69
26,44,57,74,80,10,75,76,87,104
20,47,51,101,106,9,27,41,75,88
3,28,69,78,101,27,46,47,58,74
46,47,50,85,106,7,9,13,16,56
5,13,19,41,96,6,7,11,20,100
23,37,87,89,96,30,48,65,83,106
6,26,47,99,102,9,17,38,53,79
13,69,71,72,91,7,11,42,55,87
5,23,69,72,88,20,43,51,76,89
58,60,63,86,93,5,10,21,51,88
17,26,47,75,98,38,40,70,76,84
8,38,64,78,84,21,30,47,104,112
2,17,48,84,101,11,30,39,51,112
34,72,85,87,89,7,27,74,94,96
8,11,65,86,101,6,20,25,71,78
48,79,86,88,99,5,9,43,74,102
16,62,76,86,106,9,29,31,47,74
16,41,45,68,107,7,13,27,67,71
1,47,75,84,96,20,44,65,94,101
3,52,80,83,85,19,53,55,91,93
22,28,50,67,110,8,31,41,43,86
54,76,87,102,103,5,11,70,88,97
7,9,34,63,75,26,35,69,74,102
8,13,60,61,86,6,27,65,88,92
26,35,51,95,101,8,25,47,91,99
7,17,30,69,72,20,25,49,54,71
3,9,19,91,96,23,50,63,79,97
29,31,36,81,92,9,28,43,84,93
8,16,55,73,107,13,38,48,79,111
11,55,68,73,86,5,9,39,51,66
27,31,81,97,98,16,17,54,69,92
34,38,69,75,83,13,33,77,86,88
29,33,34,47,64,5,63,74,75,83
22,38,58,67,112,5,8,30,41,56
51,54,79,80,90,8,23,55,84,92
13,33,37,47,106,15,31,41,58,78
33,72,86,96,110,7,64,74,99,109
4,39,55,71,86,9,49,51,57,92
39,51,54,98,112,12,16,20,32,37
7,39,50,66,74,15,19,57,61,68
16,42,47,53,75,30,64,74,78,101
5,39,65,90,103,13,32,53,91,92
3,9,29,78,93,6,20,42,92,99
9,42,46,53,86,29,54,68,79,106
3,38,72,94,103,13,17,20,84,107
2,6,41,50,87,16,22,29,44,101
9,43,53,79,89,7,47,67,68,69
30,39,41,68,96,26,48,55,87,106
49,50,65,83,89,11,30,40,56,96
30,39,44,64,110,1,21,26,68,71
40,47,49,51,88,5,45,56,73,80
45,52,63,64,85,17,62,68,72,100
16,25,41,68,86,23,46,57,64,95
21,32,50,88,92,9,16,42,63,106
8,50,65,73,103,16,18,57,74,111
39,57,74,87,113,7,10,23,25,68
8,50,71,73,87,39,41,79,103,109
31,41,53,63,92,5,13,56,66,99
10,23,29,34,87,26,41,65,74,85
20,29,77,84,99,30,64,78,85,93
11,18,20,31,71,13,30,48,64,66
9,55,63,64,71,8,11,51,96,112
20,29,43,89,107,25,32,57,65,93
16,49,63,85,98,47,79,84,96,109
5,8,33,76,96,42,47,50,56,79
25,63,84,89,90,1,7,43,50,55
38,50,74,77,107,8,20,32,49,57
22,25,29,72,79,7,14,30,63,94
26,39,41,87,103,20,22,69,77,95
7,13,48,51,73,11,26,76,93,102
17,22,30,67,99,1,10,11,20,25
6,20,57,94,97,1,11,39,60,101
33,51,52,63,86,7,11,39,85,112
49,53,72,88,90,5,11,55,73,89
26,41,46,47,64,44,84,96,101,106
40,51,54,60,86,5,17,21,28,73
31,34,47,74,101,37,40,68,72,73
2,8,20,37,39,15,16,17,87,104
30,74,78,91,99,15,43,87,89,98
8,20,27,28,74,18,22,30,62,107
26,55,93,94,103,28,30,38,54,98
10,29,47,87,94,9,26,33,35,95
49,55,67,75,86,1,23,26,51,79
13,33,47,63,102,5,17,38,66,99
2,8,26,46,110,11,20,25,33,101
2,11,37,88,93,56,84,86,97,104
33,41,56,65,83,19,76,87,91,100
10,29,47,79,92,21,63,68,69,86
3,14,76,87,104,20,25,38,48,66
74,75,80,86,100,13,23,29,30,93
2,28,47,68,86,34,48,50,69,92
5,12,86,97,99,31,39,51,54,66
21,26,64,68,99,9,11,39,100,106
13,40,49,88,99,9,28,46,50,63
26,28,40,54,92,3,8,20,84,98
52,72,75,101,110,39,45,85,88,112
7,20,69,75,88,9,34,53,79,96
9,11,14,31,74,10,13,66,68,96
11,29,50,71,72,7,8,61,74,75
25,35,57,71,100,12,30,34,39,87
13,18,50,55,62,19,53,75,78,91
5,51,57,93,106,6,9,14,74,79
9,78,81,86,87,15,16,29,79,106
25,29,54,64,71,1,7,47,86,107
50,74,87,93,96,47,85,92,98,106
20,44,48,50,51,2,8,13,84,87
8,30,61,86,97,7,29,47,99,101
2,50,56,68,76,29,31,33,63,74
41,45,53,68,107,7,9,14,75,85
7,9,46,53,79,13,16,40,93,98
26,60,67,93,113,8,25,28,30,85
7,29,44,78,101,10,26,64,74,96
1,5,51,98,102,3,9,13,66,93
20,54,74,92,98,13,27,47,68,96
7,13,86,93,99,4,29,33,47,75
7,13,47,51,101,27,29,30,43,106
16,41,50,99,101,13,18,51,65,68
3,7,9,53,54,13,48,55,88,92
9,33,63,88,97,10,29,42,68,74
20,28,30,76,84,13,18,52,55,71
8,20,65,74,85,30,39,58,72,107
15,63,69,86,102,9,42,53,78,101
5,15,40,60,104,28,47,50,55,100
5,37,65,67,87,8,51,60,64,104
7,10,22,57,87,20,39,42,65,75
13,81,87,96,100,20,28,50,63,65
15,30,67,75,92,7,10,34,101,103
17,28,54,79,88,6,26,37,55,94
4,8,14,84,87,1,2,32,34,111
29,47,63,84,101,7,20,22,93,110
23,74,86,95,97,5,25,28,29,54
13,38,40,99,102,48,50,68,103,106
9,28,41,73,87,8,34,37,57,86
17,65,71,86,93,13,26,30,36,47
1,15,26,74,75,17,25,35,79,82
33,38,39,81,91,16,29,67,103,111
20,47,86,96,99,4,22,78,84,101
38,47,50,71,93,53,72,74,91,102
30,41,63,71,86,28,49,54,55,64
1,33,46,100,112,7,11,55,59,87
25,26,41,57,72,20,39,67,71,87
11,28,43,93,102,8,20,44,91,96
17,26,42,79,85,7,34,54,71,87
23,40,44,48,49,12,14,29,42,89
45,53,68,69,92,9,33,34,78,86
27,36,49,96,102,41,72,74,101,103
9,23,29,68,78,45,53,63,76,87
26,54,71,73,110,38,49,50,55,56
9,27,53,69,74,42,43,86,89,96
6,28,33,49,84,8,40,63,87,97
13,29,30,93,101,11,80,84,95,102
3,54,55,72,90,17,51,68,81,91
20,29,36,42,64,31,40,59,67,74
7,20,43,65,96,29,31,40,49,109
25,41,43,75,76,13,63,73,88,102
7,8,29,39,101,11,26,51,94,112
9,69,84,93,97,43,65,67,68,87
23,37,59,82,83,6,14,27,57,74
47,50,64,89,99,9,49,58,79,88
34,77,79,83,97,9,30,41,55,76
36,51,56,62,107,12,19,26,86,93
7,51,54,68,76,16,23,39,95,112
7,11,26,28,99,25,36,62,85,112
11,30,42,110,112,12,50,52,60,100
23,44,65,74,87,4,55,62,70,86
6,23,47,65,75,7,13,81,87,106
7,11,16,19,91,20,38,39,83,94
2,50,63,84,99,3,18,25,91,97
2,69,74,79,83,9,20,34,53,66
4,50,63,68,74,16,32,36,82,91
10,20,29,43,85,40,65,86,89,96
13,15,31,107,114,46,57,86,88,98
18,68,87,96,97,30,47,55,64,109
41,68,74,88,92,6,29,30,53,107
29,44,59,65,85,15,22,30,33,99
11,20,29,63,68,10,74,84,98,101
20,34,87,88,93,7,13,23,67,79
28,50,65,76,100,9,15,79,98,99
8,11,84,97,112,25,50,51,72,87
54,55,64,76,79,1,3,13,25,80
19,20,31,39,55,11,74,80,86,88
55,62,72,74,87,9,23,29,75,81
26,30,43,75,96,14,41,68,88,94
8,53,84,104,113,16,35,36,71,90
2,44,76,79,88,6,9,51,83,91
20,42,49,50,71,2,18,31,46,85
11,51,58,74,79,32,47,55,83,91
27,31,35,56,69,9,15,42,82,101
21,26,34,86,93,11,15,16,29,87
13,51,87,89,112,17,22,25,47,86
4,5,30,69,97,7,15,41,79,96
7,15,17,87,100,1,11,30,50,51
30,39,81,87,96,28,35,50,67,84
16,72,93,96,102,17,55,58,77,86
17,27,42,96,101,29,44,47,57,64
11,18,47,87,100,19,31,39,67,84
20,25,29,67,95,1,46,65,66,68
8,9,25,79,97,23,59,73,87,111
15,18,20,64,96,16,40,63,78,101
53,67,86,92,103,20,54,62,90,95
2,11,68,99,101,8,26,34,39,40
17,20,37,62,104,54,55,71,91,106
7,31,75,78,89,11,83,93,96,101
5,21,41,56,87,2,9,30,43,47
22,27,29,57,89,15,20,41,96,100
29,49,68,72,83,9,47,50,53,87
7,13,21,87,94,20,39,56,59,68
26,48,68,94,99,5,42,47,57,98
10,66,86,96,99,13,16,31,56,74
20,37,43,75,93,7,50,72,76,102
27,29,42,47,78,20,43,48,53,101
20,63,64,70,86,13,26,28,48,106
25,38,43,67,111,18,20,21,41,107
7,34,45,68,85,15,20,49,50,53
17,27,28,88,96,48,49,50,65,79
15,16,72,86,98,39,48,55,87,88
20,47,53,69,89,9,29,57,75,95
7,15,51,94,110,13,19,25,86,91
5,10,49,92,103,3,17,48,58,88
3,13,60,63,69,15,46,51,78,112
2,82,86,90,95,11,20,37,70,88
5,53,54,92,98,62,72,76,89,103
5,56,68,71,72,25,30,93,110,112
1,26,40,53,86,3,23,62,73,91
16,46,65,80,86,6,50,64,74,88
51,63,83,84,96,8,9,31,57,98
42,49,54,55,79,9,34,63,87,96
11,51,93,107,111,25,44,55,83,86
11,55,64,94,112,20,28,31,70,73
1,13,20,79,99,26,34,39,62,110
7,27,43,67,98,2,20,31,35,106
39,41,50,70,84,9,42,69,79,97
2,27,35,79,96,4,50,59,86,98
2,11,50,55,74,15,27,46,58,96
2,47,78,79,83,5,9,21,77,98
15,68,74,84,93,7,10,96,101,106
20,41,42,68,72,7,43,44,53,101
5,36,60,72,74,30,33,38,53,61
5,21,63,68,98,11,64,85,91,93
26,36,51,76,86,23,72,73,92,103
9,73,87,90,100,6,20,38,41,47
7,26,34,38,39,11,29,77,86,88
20,34,68,95,110,2,26,35,38,83
7,12,64,74,83,13,31,51,56,69
7,10,20,55,76,28,30,34,75,94
3,25,31,60,106,11,20,28,55,112
7,20,39,56,94,1,11,26,29,30
39,84,89,90,98,8,23,28,54,101
1,3,39,50,100,7,8,19,51,112
9,51,63,66,76,21,62,69,86,93
1,5,47,98,102,26,33,42,99,106
1,7,17,25,85,4,20,22,39,86
16,26,42,98,101,13,27,47,68,96
47,49,53,68,86,13,29,41,78,101
25,27,28,70,98,16,29,41,76,79
9,28,73,88,90,26,40,49,63,98
18,26,32,46,88,14,20,76,96,111
7,11,50,72,99,21,22,85,87,106
21,33,34,92,112,10,25,40,47,90
34,47,61,68,100,2,11,26,72,112
3,16,42,58,76,7,9,68,74,96
27,29,75,94,106,8,21,84,99,101
11,68,71,86,93,17,20,35,65,87
36,51,72,86,87,48,49,52,53,79
7,9,40,80,92,5,46,53,54,86
9,22,30,67,105,5,29,47,49,70
12,53,73,79,86,5,17,51,92,99
19,28,31,39,63,13,54,84,87,96
23,39,56,60,106,2,37,64,78,88
7,45,73,94,96,19,38,91,99,100
2,20,23,74,106,9,30,39,65,109
8,11,40,100,104,1,5,50,61,73
7,20,25,35,60,2,11,50,83,96
13,49,50,54,79,9,20,65,76,92
29,30,34,67,84,10,43,68,96,101
4,7,39,75,99,22,72,87,110,112
5,7,9,17,51,27,31,48,53,89
6,7,15,51,112,17,22,26,52,71
2,74,86,92,96,16,40,50,89,98
11,27,90,93,103,20,26,74,104,106
21,27,29,35,66,28,47,86,108,109
18,26,34,55,68,17,54,57,69,87
19,20,91,95,97,26,40,41,51,87
16,39,41,57,112,11,13,60,64,95
33,44,57,75,85,22,32,41,68,86
3,25,67,75,100,7,28,42,49,112
2,8,11,16,64,7,23,27,36,46
3,18,39,55,58,5,8,53,62,65
7,8,25,50,99,30,51,52,72,86
18,20,63,91,100,26,38,50,74,94
10,15,64,79,91,47,87,93,98,101
18,22,33,50,61,27,29,54,68,74
13,67,72,86,92,39,63,73,83,90
17,25,28,54,79,3,51,63,69,86
68,72,74,83,88,11,51,63,73,86
65,70,79,106,107,7,8,74,84,90
30,72,74,98,103,13,27,68,77,99
33,56,69,86,96,15,31,78,82,87
70,76,86,87,97,2,5,8,35,102
26,40,53,103,106,9,54,65,66,79
3,20,42,46,65,30,40,57,72,80
10,27,29,49,111,30,35,84,102,106
3,46,51,66,69,5,9,10,74,88
5,7,11,34,80,17,30,40,51,54
26,46,65,77,86,7,11,87,96,99
11,41,61,64,68,7,20,53,74,106
8,31,34,58,69,6,7,51,74,92
6,20,74,92,104,30,34,84,94,96
12,48,50,53,102,9,16,20,71,106
2,13,26,68,95,7,15,25,78,101
1,30,39,97,100,7,11,12,13,31
6,11,57,64,83,12,26,30,49,55
3,46,48,55,66,23,79,80,88,90
5,51,55,66,73,13,16,63,72,79
7,11,17,52,90,30,39,48,51,100
23,30,38,55,56,6,21,28,58,91
8,13,26,29,50,6,17,20,31,96
3,38,39,50,59,11,20,33,61,71
1,17,64,79,89,9,26,88,92,98
20,29,74,81,91,31,47,84,94,96
7,27,42,78,99,6,20,29,74,101
18,53,74,90,91,9,13,27,55,87
7,25,30,39,99,52,71,72,101,110
17,54,65,68,107,7,39,41,87,104
13,33,63,79,96,9,26,48,68,78
11,20,65,75,96,8,17,26,83,88
18,33,57,75,94,1,7,8,68,95
20,35,68,88,97,7,17,47,74,87
42,53,54,68,106,16,17,29,44,87
41,50,56,68,104,3,9,19,22,57
35,40,48,88,92,10,25,73,76,80
20,48,83,98,106,50,69,74,77,86
18,20,25,65,80,14,21,30,43,62
2,11,30,72,101,8,26,51,66,78
2,11,48,50,90,8,28,74,75,87
31,54,69,73,76,27,28,43,51,92
30,77,78,92,106,49,67,68,87,96
17,18,75,84,103,20,46,93,96,101
7,39,67,96,101,10,26,74,75,99
27,34,42,55,87,49,75,83,86,88
25,33,63,70,106,20,41,49,50,67
20,33,35,43,55,27,49,63,65,68
21,30,41,85,94,53,63,68,74,86
7,9,55,74,75,34,76,80,83,101
2,34,70,84,88,13,20,28,54,107
30,41,45,97,110,50,64,70,76,85
7,22,67,86,97,9,55,76,100,106
8,26,51,75,84,25,72,85,87,100
3,13,48,88,92,9,11,18,20,65
7,17,22,41,75,26,33,44,88,110
3,8,14,29,63,7,9,47,68,96
47,48,64,73,98,11,20,28,31,53
7,31,41,76,98,29,34,36,60,111
21,31,51,73,86,38,58,63,92,98
17,73,74,79,100,3,8,9,31,51
13,26,56,63,102,5,8,9,20,28
9,29,34,89,101,33,53,74,79,96
4,7,52,63,79,30,47,59,72,90
9,16,55,65,79,13,33,54,62,89
17,26,47,87,99,50,55,70,74,112
3,19,28,39,85,11,20,38,47,68
5,54,88,93,99,27,48,51,58,74
17,29,47,93,101,15,45,60,69,87
6,20,33,53,76,25,29,56,66,87
20,43,47,90,93,11,26,31,44,71
8,21,26,87,104,11,12,20,25,51
26,34,65,67,84,28,35,37,54,85
6,29,50,84,94,20,28,48,76,96
12,26,74,85,110,11,50,53,72,89
5,8,11,14,55,16,51,74,81,87
5,31,39,41,56,20,33,47,65,77
5,9,53,63,68,17,48,86,92,98
2,43,75,90,95,36,51,91,99,110
9,73,78,86,93,34,42,65,69,101
16,27,33,95,106,1,14,29,35,64
13,27,64,71,72,3,7,39,67,100
9,29,47,54,87,28,50,52,79,100
7,74,88,93,101,26,28,34,56,107
10,26,36,64,99,7,8,20,35,51
23,29,33,63,97,16,41,55,76,87
30,50,52,59,100,7,25,56,72,101
16,41,52,86,97,62,63,74,84,96
5,20,46,93,102,25,30,67,75,108
27,45,48,50,96,2,13,42,68,102
20,53,97,101,106,9,64,65,78,79
8,20,28,74,87,2,12,14,43,101
13,16,51,70,92,5,11,48,50,65
4,27,75,83,100,39,46,50,51,89
2,34,84,94,107,1,4,26,41,76
5,23,53,72,86,27,36,40,49,66
52,54,72,86,95,15,53,63,83,89
6,20,30,74,81,7,13,18,28,91
15,27,68,80,96,33,39,64,69,99
23,26,51,64,106,5,20,48,93,98
20,72,78,92,96,7,69,84,93,94
7,26,39,63,93,45,52,72,84,86
38,62,74,91,98,16,17,37,85,93
23,27,28,39,109,16,41,51,68,74
21,37,89,99,105,3,7,22,44,97
10,30,39,65,83,11,21,75,86,88
21,54,63,88,93,8,13,79,80,92
15,20,26,56,65,7,63,82,87,88
1,39,60,71,86,3,11,42,68,104
30,47,54,64,110,25,26,52,60,61
5,7,9,53,76,58,74,89,90,96
52,72,92,100,112,11,26,85,88,93
27,41,42,46,68,14,53,64,69,101
20,43,49,63,85,10,16,26,34,68
5,27,55,68,89,3,9,53,76,102
4,22,55,87,112,1,25,86,100,106
7,47,90,93,96,15,30,54,83,108
16,28,35,68,96,3,31,51,54,74
8,28,43,60,112,3,31,46,65,69
7,9,31,49,63,3,43,51,89,92
23,40,75,77,84,46,54,62,68,87
5,11,51,62,109,42,46,55,83,86
23,47,48,52,58,25,41,56,68,107
8,26,39,68,71,7,11,12,51,86
6,21,57,87,92,72,74,85,100,112
12,20,39,50,69,17,26,51,67,101
2,6,37,76,89,5,35,41,84,98
10,23,25,51,68,13,16,39,86,113
5,34,54,77,92,27,41,47,68,96
32,47,68,87,95,7,33,67,75,97
25,60,70,85,92,3,11,12,30,100
30,43,58,65,106,3,8,39,74,85
17,23,26,88,99,20,68,76,93,96
46,47,75,99,102,34,43,68,78,101
51,52,79,89,101,13,72,84,87,104
47,71,72,85,112,25,32,50,51,93
8,19,66,80,111,20,22,30,58,63
30,65,67,74,107,18,21,25,57,76
43,48,76,83,86,3,9,15,73,91
20,25,35,50,96,22,26,67,71,87
10,23,28,98,111,8,17,26,32,55
18,21,27,47,84,4,22,25,26,99
1,30,38,84,94,20,22,25,56,80
9,17,23,29,35,20,25,26,65,94
10,15,27,29,83,7,39,41,78,87
43,54,83,92,96,28,53,78,86,87
20,21,67,69,101,8,26,75,76,96
3,8,25,94,96,26,49,71,93,98
41,65,74,79,83,9,27,43,89,96
19,29,45,74,87,36,47,48,84,86
19,53,67,79,87,22,26,38,81,91
25,37,54,55,107,28,46,57,87,93
14,46,87,93,96,1,28,68,73,84
2,9,48,84,86,8,14,16,76,87
3,9,47,50,78,15,42,49,68,92
5,10,101,102,104,9,78,79,94,96
15,65,91,101,106,1,13,68,87,98
1,7,69,75,76,5,27,51,54,78
49,60,75,95,104,18,31,39,53,69
20,30,55,67,97,14,31,72,107,110
7,26,51,72,106,20,25,60,63,93
7,12,31,92,108,13,41,64,68,107
46,57,72,87,99,7,11,22,26,28
36,53,84,87,104,27,29,42,101,106
2,12,16,47,87,13,42,63,68,86
9,42,53,64,99,27,49,54,96,101
15,42,45,64,99,9,62,74,79,103
7,41,55,63,64,29,87,93,101,109
13,16,26,93,110,8,50,86,95,97
3,5,14,39,99,29,42,74,84,92
46,57,75,84,101,20,53,78,94,103
9,23,43,71,103,15,56,65,84,91
5,43,72,97,112,8,25,31,69,100
12,13,64,65,91,36,51,63,106,111
15,20,28,68,93,4,19,30,50,59
9,40,49,73,98,17,62,84,86,93
54,84,87,95,102,5,11,28,44,51
18,46,68,107,108,28,29,54,94,112
29,30,33,39,95,20,37,41,51,91
27,28,60,68,96,7,17,65,67,92
13,30,42,53,68,41,55,74,87,101
4,17,29,30,85,11,16,26,65,93
11,15,37,99,107,30,60,70,74,108
13,20,26,69,99,17,70,87,89,100
7,21,26,51,72,1,17,85,86,100
10,22,26,53,62,29,30,46,71,93
16,30,43,65,72,1,20,22,64,84
30,41,63,98,103,19,28,70,86,91
5,11,17,89,99,9,31,79,88,93
2,37,60,74,98,48,50,63,82,96
5,31,32,47,59,28,36,57,99,104
69,74,79,92,96,27,38,51,68,80
25,70,84,100,105,11,39,42,68,86
55,75,82,93,107,8,34,37,87,108
26,30,41,46,103,13,20,50,96,109
12,55,58,87,91,25,54,63,72,79
11,22,30,41,51,7,26,35,39,99
13,41,61,86,92,20,46,49,53,91
20,40,54,55,95,45,51,58,77,88
9,40,72,88,98,39,45,52,53,79
63,70,74,86,104,8,27,76,87,96
7,60,72,74,112,3,15,19,28,100
33,41,74,96,101,6,7,20,69,75
7,8,20,46,97,2,11,26,44,66
34,41,79,81,103,6,17,20,51,111
13,27,47,69,87,20,39,48,50,96
35,57,63,78,92,22,49,68,90,107
8,13,16,75,104,4,23,27,46,65
23,51,54,75,84,6,14,30,41,76
2,5,55,62,73,48,51,79,98,111
2,17,28,85,101,30,74,81,83,110
9,10,58,87,96,17,42,78,79,95
16,37,55,72,106,12,38,52,79,90
14,37,75,77,83,3,5,9,13,56
29,40,46,47,102,14,20,51,75,101
15,49,64,74,89,10,17,21,40,53
20,44,47,51,101,7,25,35,65,86
3,39,55,73,85,48,52,65,80,92
9,17,42,51,68,26,34,54,79,88
18,41,58,76,87,20,38,54,65,69
8,32,55,68,76,5,29,59,70,87
34,41,57,59,112,6,7,25,63,79
8,17,57,83,97,6,11,29,31,50
44,75,88,106,107,12,14,27,74,96
2,6,14,25,96,13,30,36,84,106
15,26,43,47,79,7,8,21,57,110
2,5,8,82,84,11,48,55,71,86
8,21,32,55,111,10,13,23,69,79
7,17,47,81,101,32,33,35,86,95
18,23,40,68,96,8,20,43,57,87
26,51,68,74,106,9,27,48,91,96
9,34,42,79,88,47,49,50,51,66
16,38,47,63,79,3,9,10,29,42
5,16,46,53,54,13,48,66,86,93
26,43,64,74,85,9,34,42,80,101
2,5,18,27,46,37,72,76,84,96
5,9,17,47,93,8,11,86,92,97
2,21,27,41,69,16,45,46,53,64
31,63,65,69,102,48,53,66,89,103
36,42,85,86,93,20,25,84,88,94
9,14,27,50,96,11,54,86,88,99
8,14,48,65,87,6,30,39,63,88
39,46,63,64,92,21,25,72,89,98
34,65,80,86,97,3,8,39,54,79
9,39,64,96,102,76,80,86,107,109
3,43,56,88,102,7,40,65,77,101
14,86,87,88,95,8,9,19,84,105
2,25,26,85,89,7,11,71,72,75
11,27,29,31,42,7,47,69,77,101
8,26,41,43,58,5,18,38,76,91
1,11,26,51,60,7,30,46,47,69
31,49,51,72,92,11,12,20,29,30
47,50,67,74,85,20,22,53,56,68
14,20,29,44,68,19,51,91,93,101
9,62,87,96,101,14,41,68,69,83
54,98,103,107,110,20,57,65,75,109
6,20,30,39,100,7,19,91,93,101
9,43,69,86,92,10,13,16,31,77
7,29,31,52,72,2,13,20,37,67
17,55,73,88,92,22,53,54,86,89
5,9,32,73,74,49,53,63,86,92
34,41,55,90,111,1,22,65,75,84
34,47,51,86,101,8,15,27,35,88
5,55,63,68,74,11,28,33,85,112
20,54,56,64,70,3,14,61,74,80
18,47,57,64,69,42,65,68,71,74
17,27,55,72,83,31,63,69,74,86
7,44,56,103,112,6,11,29,37,96
2,9,16,34,50,49,53,58,68,77
16,29,47,67,87,22,41,43,74,84
1,46,50,85,86,7,12,39,55,64
42,47,74,86,96,15,33,40,64,69
30,85,95,97,99,39,56,96,101,112
43,68,86,89,98,21,27,63,65,74
13,15,50,87,96,40,54,77,101,106
7,8,39,75,110,11,26,51,77,101
7,11,57,79,93,26,28,46,48,108
9,26,36,40,54,37,41,50,55,74
8,23,65,75,82,30,80,84,93,104
17,26,38,95,101,2,8,20,30,34
7,44,53,68,106,17,54,64,84,101
2,34,75,93,114,6,20,86,94,97
16,18,25,26,97,12,20,47,56,85
23,27,40,53,54,72,74,101,104,107
8,9,29,74,86,30,35,42,65,94
69,76,85,87,89,1,31,47,74,102
8,25,30,51,83,2,6,15,20,26
3,28,39,86,93,50,51,72,73,112
16,63,87,102,104,5,17,70,71,88
13,20,41,107,109,9,18,38,74,100
25,87,93,96,100,7,9,49,84,114
8,13,54,66,79,21,27,51,72,88
29,30,69,78,101,7,22,45,93,99
8,16,64,84,93,9,63,65,83,86
7,36,49,83,101,13,20,84,94,96
69,74,79,88,99,9,23,27,41,42
13,18,30,85,112,11,38,68,72,87
15,20,54,87,88,3,18,44,65,110
7,13,26,29,54,35,43,52,74,99
15,52,53,66,107,28,31,39,54,104
15,27,50,74,88,2,65,77,83,91
26,35,65,84,93,28,54,55,75,82
30,48,76,98,107,5,34,62,63,108
12,39,52,71,112,5,17,51,72,101
20,65,75,84,94,16,48,74,96,101
8,16,65,76,87,15,20,33,38,96
7,46,69,87,93,30,31,67,74,85
20,33,49,63,110,65,68,70,73,107
28,44,53,74,84,1,9,17,23,96
48,49,55,58,79,9,16,37,87,89
20,63,76,81,83,40,48,74,88,102
30,39,65,88,109,32,51,74,87,93
23,38,63,98,101,16,53,59,66,91
7,11,23,68,69,41,58,65,78,101
20,40,48,51,74,26,41,46,68,88
25,30,72,75,100,7,39,42,50,55
2,4,27,67,68,17,20,51,54,92
22,26,29,50,54,18,21,30,55,60
3,46,48,65,88,29,54,72,79,92
21,27,83,103,106,16,45,47,50,98
31,37,65,85,109,72,84,86,97,99
